6935,SUV,No,14,669374872
6936,Minivan,Yes,13,752901598
6937,Minivan,Yes,1,77314886
6938,SUV,No,1,808419133
6939,Minivan,No,6,96691709
6940,Minivan,No,6,263132719
6941,Pickup,Yes,12,784446461
6942,Minivan,No,1,495572630
6943,Minivan,No,9,92741602
6944,Van,No,8,331601279
6945,Minivan,Yes,9,567465603
6946,Van,Yes,1,630841772
6947,SUV,No,6,186660483
6948,SUV,No,1,294453398
6949,Sports Car,No,17,798501075
6950,Van,Yes,1,848263735
6951,SUV,No,16,183158755
6952,Pickup,No,1,876897657
6953,Minivan,No,8,943487889
6954,Van,No,1,820942677
6955,SUV,No,7,538846592
6956,SUV,No,1,669900520
6957,Panel Truck,Yes,8,423872499
6958,Minivan,No,8,330245745
6959,Minivan,Yes,10,652680644
6960,Minivan,Yes,9,366181726
6961,SUV,No,12,234773395
6962,Panel Truck,Yes,1,209335096
6963,Pickup,No,7,610279903
6964,SUV,No,10,702299469
6965,SUV,No,5,427672605
6966,SUV,No,21,789536767
6967,SUV,No,1,446316742
6968,Sports Car,No,6,981458064
6969,Minivan,No,12,83908393
6970,Van,No,11,900622130
6971,Minivan,No,3,721260296
6972,Minivan,Yes,1,457437019
6973,Pickup,Yes,12,624878768
6974,SUV,No,13,504685265
6975,Pickup,Yes,11,460805183
6976,Panel Truck,Yes,17,656286665
6977,Sports Car,No,16,275101540
6978,SUV,No,7,871088174
6979,Pickup,No,8,612102043
6980,Minivan,No,15,136051346
6981,SUV,No,7,924144645
6982,Sports Car,No,6,400041881
6983,Sports Car,No,12,255252716
6984,Sports Car,Yes,6,977988662
6985,Pickup,Yes,11,47712962
6986,Pickup,Yes,6,373267772
6987,Minivan,No,8,437203358
6988,SUV,No,13,516170161
6989,SUV,No,8,236786181
6990,Minivan,No,7,651005353
6991,Minivan,Yes,15,925761563
6992,Panel Truck,Yes,8,661078597
6993,Minivan,No,1,332153461
6994,SUV,No,1,523279492
6995,Minivan,No,11,30148425
6996,SUV,No,19,168896762
6997,Pickup,No,13,493522906
6998,Pickup,Yes,6,630541607
6999,Minivan,No,5,482826697
7000,Minivan,Yes,8,521214018
7001,SUV,No,18,68288781
7002,Pickup,No,17,521266213
7003,Sports Car,No,12,610125315
7004,Pickup,No,9,280912778
7005,SUV,No,7,617988135
7006,Pickup,No,1,392991699
7007,Pickup,Yes,1,368472751
7008,Minivan,Yes,1,185377177
7009,SUV,No,1,122184095
7010,Minivan,No,14,549927672
7011,SUV,No,14,125543499
7012,Minivan,No,13,326976641
7013,Minivan,No,11,591743242
7014,Pickup,No,1,537177383
7015,Panel Truck,No,12,159571183
7016,SUV,No,12,309073153
7017,Van,Yes,1,983371173
7018,Pickup,Yes,7,941887174
7019,Van,No,8,599703774
7020,Van,Yes,11,53218115
7021,Minivan,Yes,12,19890031
7022,Pickup,Yes,1,733541656
7023,Minivan,Yes,7,822649543
7024,SUV,Yes,1,371976627
7025,Sports Car,No,9,386966376
7026,Sports Car,No,13,749655710
7027,Minivan,No,9,592286959
7028,Minivan,No,11,227672007
7029,Panel Truck,No,1,594301853
7030,Sports Car,No,8,225046564
7031,SUV,No,3,412771202
7032,Pickup,No,1,411154807
7033,SUV,No,5,561506095
7034,Minivan,No,1,241791977
7035,Pickup,No,19,61145891
7036,SUV,No,5,761918307
7037,SUV,No,12,601932360
7038,Van,Yes,1,572678112
7039,Minivan,No,16,894830894
7040,SUV,No,19,771117288
7041,SUV,No,5,464738176
7042,Sports Car,No,13,751118615
7043,Minivan,No,1,441634514
7044,Pickup,Yes,8,148344210
7045,Sports Car,No,1,998903843
7046,Van,No,1,171243279
7047,SUV,No,9,90809821
7048,Minivan,No,9,285812132
7049,Panel Truck,No,15,204049784
7050,Minivan,Yes,9,771800967
7051,Panel Truck,No,15,874176163
7052,Sports Car,No,19,899420210
7053,Van,Yes,10,952002363
7054,SUV,No,24,506136547
7055,Minivan,No,15,282603533
7056,Pickup,No,15,684683990
7057,Minivan,Yes,11,516651130
7058,Pickup,Yes,10,853734812
7059,Pickup,No,13,357678798
7060,Panel Truck,Yes,8,746258870
7061,Pickup,No,8,449939222
7062,SUV,No,1,58616614
7063,Minivan,No,20,642979407
7064,Pickup,No,7,105395217
7065,Minivan,Yes,6,500014373
7066,Minivan,No,15,488069027
7067,Panel Truck,Yes,1,207619261
7068,Pickup,No,13,561706935
7069,SUV,No,16,970158560
7070,Sports Car,No,14,402081149
7071,SUV,No,18,660187356
7072,Minivan,Yes,1,66454934
7073,Minivan,Yes,9,616608500
7074,Pickup,Yes,8,22774460
7075,Minivan,No,6,195063685
7076,Minivan,No,1,890760335
7077,SUV,No,6,248055809
7078,Minivan,No,7,788883833
7079,Panel Truck,No,13,742285314
7080,Pickup,No,9,638479990
7081,Minivan,No,9,413007803
7082,Sports Car,No,7,665391525
7083,SUV,No,8,831145515
7084,Minivan,No,7,212964079
7085,Minivan,No,23,836965492
7086,Sports Car,No,7,286855892
7087,Minivan,No,18,305897392
7088,Panel Truck,No,15,559016391
7089,SUV,No,9,593879799
7090,Panel Truck,No,10,118712896
7091,Minivan,No,11,691739970
7092,Sports Car,Yes,10,112585334
7093,SUV,No,17,544790956
7094,Sports Car,No,9,639146508
7095,Van,Yes,20,151359453
7096,Minivan,Yes,19,274850342
7097,Pickup,Yes,1,572638158
7098,Pickup,Yes,6,379952519
7099,Sports Car,Yes,1,930143315
7100,Sports Car,No,13,986607982
7101,Pickup,No,1,281304815
7102,SUV,No,1,175337462
7103,Panel Truck,No,12,483604817
7104,SUV,No,1,794029734
7105,Pickup,Yes,19,139506164
7106,Sports Car,No,1,447408712
7107,Sports Car,Yes,0,832864413
7108,SUV,No,9,373542117
7109,Pickup,Yes,19,763695008
7110,SUV,No,11,580528620
7111,Pickup,No,12,238657060
7112,Pickup,Yes,8,192867191
7113,SUV,No,1,976037221
7114,Minivan,No,16,303985749
7115,Minivan,Yes,1,217188837
7116,Minivan,Yes,10,50270043
7117,Pickup,Yes,6,54583001
7118,Van,Yes,1,684480715
7119,Pickup,No,15,284503295
7120,SUV,No,1,853116074
7121,SUV,No,7,820301439
7122,Minivan,No,7,881778986
7123,Minivan,No,1,950990439
7124,SUV,No,6,855622174
7125,SUV,No,1,498628502
7126,Sports Car,No,23,618722704
7127,Sports Car,No,12,991806271
7128,Sports Car,No,7,512475124
7129,Pickup,No,1,408205951
7130,SUV,No,12,581330020
7131,Van,Yes,1,634458807
7132,Minivan,No,15,708296698
7133,Van,No,14,264512466
7134,Sports Car,No,1,828182123
7135,SUV,No,11,442955602
7136,Panel Truck,No,1,18937835
7137,Panel Truck,Yes,9,438877886
7138,SUV,No,1,387116789
7139,Sports Car,No,8,77496530
7140,Minivan,Yes,5,542819619
7141,SUV,No,19,264306910
7142,Minivan,Yes,10,618688927
7143,Pickup,No,7,335529811
7144,Panel Truck,Yes,1,399503392
7145,Pickup,Yes,1,614862337
7146,SUV,No,7,598809422
7147,Panel Truck,Yes,15,673195017
7148,Pickup,No,1,10042968
7149,SUV,No,12,944174154
7150,Panel Truck,Yes,14,546436194
7151,Van,No,1,628909625
7152,Minivan,Yes,1,377879248
7153,Van,No,1,68247002
7154,Pickup,Yes,4,285206645
7155,Minivan,Yes,15,3385821
7156,SUV,No,6,571418968
7157,Van,Yes,4,688008175
7158,Minivan,No,8,999178959
7159,SUV,No,11,777580785
7160,Pickup,No,12,999577084
7161,SUV,No,8,233743243
7162,SUV,No,12,138042499
7163,SUV,No,8,763350978
7164,SUV,No,1,681038696
7165,Pickup,No,6,476352722
7166,Pickup,No,8,90966680
7167,SUV,No,8,227625585
7168,Pickup,Yes,8,156268134
7169,Panel Truck,Yes,10,220848640
7170,Panel Truck,Yes,8,204804849
7171,Panel Truck,No,21,306754406
7172,Minivan,No,0,710437405
7173,Pickup,Yes,19,908740964
7174,Pickup,Yes,11,158916131
7175,Pickup,No,8,932947542
7176,SUV,No,8,382072298
7177,Sports Car,No,1,96622902
7178,Pickup,No,1,196187695
7179,SUV,No,8,593603059
7180,Pickup,No,20,352869469
7181,SUV,No,1,809534308
7182,SUV,No,6,67299017
7183,Minivan,Yes,18,519692338
7184,SUV,No,12,254748338
7185,Pickup,No,18,215416482
7186,SUV,No,1,960562775
7187,SUV,No,1,92088697
7188,SUV,No,19,62746121
7189,SUV,No,8,635649372
7190,Panel Truck,Yes,1,811340196
7191,Pickup,No,1,913502341
7192,Minivan,Yes,11,22955293
7193,SUV,No,1,235786973
7194,Van,Yes,2,522711656
7195,SUV,No,19,110602925
7196,SUV,No,10,524234466
7197,Pickup,Yes,8,904168254
7198,SUV,No,1,131389656
7199,Pickup,No,5,718700325
7200,Pickup,No,6,855806104
7201,Sports Car,No,17,78653569
7202,Pickup,No,1,179907655
7203,SUV,No,1,779599826
7204,SUV,No,21,271476344
7205,Minivan,Yes,14,22590634
7206,Minivan,Yes,16,291215222
7207,Pickup,No,1,585868066
7208,SUV,No,7,134411247
7209,Pickup,No,3,161509320
7210,Sports Car,No,7,21582374
7211,Van,Yes,1,432540109
7212,SUV,No,8,636926705
7213,Pickup,Yes,7,967054085
7214,Van,No,6,697949195
7215,Minivan,No,18,687424768
7216,SUV,No,14,424873329
7217,SUV,No,8,397946751
7218,Pickup,Yes,6,225837822
7219,Pickup,Yes,20,113945133
7220,Pickup,No,10,184234332
7221,Pickup,Yes,1,863089927
7222,Minivan,No,6,650820876
7223,Van,Yes,8,579821542
7224,Minivan,No,3,636288690
7225,SUV,No,1,898128047
7226,SUV,No,10,214255604
7227,SUV,No,1,800188388
7228,SUV,No,7,373620424
7229,Van,No,7,5919898
7230,Panel Truck,Yes,1,920175534
7231,SUV,No,13,574446000
7232,Pickup,No,13,191653305
7233,Sports Car,No,18,365974726
7234,Minivan,No,9,674266132
7235,Sports Car,No,14,342815012
7236,Van,Yes,1,745880456
7237,SUV,No,11,495762787
7238,SUV,No,6,438426733
7239,Minivan,Yes,8,103663917
7240,Panel Truck,Yes,3,765278034
7241,Minivan,No,19,635382702
7242,Pickup,No,6,790475543
7243,Minivan,Yes,12,234860544
7244,Minivan,No,6,450050908
7245,Panel Truck,Yes,7,331518489
7246,SUV,No,10,775465401
7247,Panel Truck,Yes,12,854739264
7248,Pickup,Yes,8,853318539
7249,SUV,No,1,235280312
7250,SUV,No,4,48362707
7251,Pickup,No,1,39686622
7252,Panel Truck,Yes,11,791847771
7253,Panel Truck,Yes,8,491803126
7254,SUV,No,11,85289437
7255,Pickup,No,12,142138141
7256,Minivan,No,7,124842918
7257,Minivan,Yes,5,808736852
7258,Minivan,Yes,6,437360701
7259,SUV,No,11,366616834
7260,SUV,No,19,320851148
7261,Minivan,No,13,799769435
7262,SUV,No,8,976492798
7263,Van,Yes,7,631279380
7264,Pickup,Yes,1,912928664
7265,Van,No,11,998998702
7266,SUV,No,16,504810530
7267,SUV,No,7,819787970
7268,SUV,No,1,823290786
7269,Van,Yes,4,341338469
7270,Sports Car,No,8,349101523
7271,Van,No,5,250426516
7272,Sports Car,No,8,506477884
7273,Sports Car,No,4,642175890
7274,Minivan,No,6,413155556
7275,SUV,No,16,836043475
7276,Minivan,No,1,675016931
7277,SUV,No,20,475325469
7278,Minivan,Yes,1,786883988
7279,Minivan,Yes,8,36287801
7280,Panel Truck,Yes,14,851366011
7281,SUV,No,11,197773530
7282,Minivan,Yes,1,588355832
7283,Sports Car,No,1,809849777
7284,SUV,No,6,785949864
7285,Sports Car,No,6,593092262
7286,SUV,No,15,644595898
7287,SUV,No,9,449872778
7288,SUV,No,10,101014360
7289,Pickup,No,13,463809499
7290,SUV,No,1,2915389
7291,Panel Truck,No,1,127519263
7292,Minivan,Yes,8,566491702
7293,Pickup,Yes,14,338024487
7294,Pickup,No,14,953257206
7295,Pickup,Yes,10,908005205
7296,Minivan,Yes,1,237322385
7297,Minivan,Yes,7,327799516
7298,Pickup,No,11,291786403
7299,SUV,No,1,330676837
7300,SUV,No,12,679601722
7301,Pickup,Yes,5,697752517
7302,Minivan,Yes,1,429192006
7303,Van,No,1,468082888
7304,Van,Yes,9,574752333
7305,Sports Car,No,1,599902935
7306,SUV,No,6,478397979
7307,Pickup,Yes,10,860497328
7308,Pickup,Yes,13,699295680
7309,Pickup,No,8,534495074
7310,SUV,No,1,258811160
7311,Pickup,Yes,1,132575584
7312,Minivan,No,12,532984809
7313,Sports Car,No,1,726178269
7314,SUV,No,13,404075610
7315,Van,No,8,266247232
7316,SUV,No,8,771456575
7317,SUV,No,1,731416415
7318,Panel Truck,Yes,8,618434272
7319,Panel Truck,Yes,1,202674438
7320,Panel Truck,Yes,13,116726355
7321,Sports Car,No,13,311882294
7322,SUV,No,1,313449984
7323,Minivan,No,15,498082914
7324,Sports Car,No,13,145283539
7325,Sports Car,No,14,543932507
7326,Sports Car,No,8,784875608
7327,Minivan,No,9,549352761
7328,Pickup,No,6,424531982
7329,Minivan,Yes,8,69168603
7330,SUV,No,8,25773763
7331,SUV,No,12,54896972
7332,SUV,No,1,24268527
7333,Pickup,Yes,1,728304971
7334,Minivan,No,1,612724512
7335,SUV,No,15,386664474
7336,Pickup,Yes,4,373383543
7337,SUV,No,9,736977872
7338,Minivan,Yes,17,780584541
7339,Pickup,Yes,1,719403707
7340,Pickup,Yes,7,678765250
7341,Minivan,No,1,892127176
7342,Minivan,No,10,639408362
7343,Pickup,Yes,8,663024015
7344,Pickup,No,10,166937468
7345,Van,Yes,8,654813356
7346,Minivan,Yes,8,160172662
7347,SUV,No,4,601094820
7348,Minivan,Yes,6,92312138
7349,SUV,No,19,405866348
7350,SUV,No,14,317353516
7351,Pickup,Yes,8,545539657
7352,Sports Car,No,1,258710008
7353,Pickup,Yes,1,398404901
7354,Pickup,No,13,766231602
7355,Van,Yes,12,266148272
7356,SUV,No,12,490051756
7357,Pickup,No,1,844295434
7358,Panel Truck,Yes,1,882704506
7359,Panel Truck,Yes,16,769067201
7360,SUV,No,8,357974300
7361,SUV,No,10,841845066
7362,Pickup,Yes,10,587266255
7363,Minivan,No,12,49251335
7364,Sports Car,No,14,444239866
7365,Sports Car,No,8,751140703
7366,Sports Car,No,6,298354561
7367,Pickup,No,7,603852482
7368,SUV,No,8,978954247
7369,SUV,No,1,171682035
7370,Pickup,Yes,10,783392526
7371,Sports Car,No,5,715657559
7372,Sports Car,No,1,886539014
7373,Minivan,No,14,705223965
7374,Minivan,Yes,9,16073648
7375,SUV,No,8,395824593
7376,Minivan,No,4,184808928
7377,Van,Yes,1,160670315
7378,SUV,No,16,799546273
7379,Minivan,Yes,8,612835729
7380,Minivan,No,7,686663125
7381,Van,Yes,24,387659804
7382,SUV,No,1,764303616
7383,Sports Car,No,8,399019366
7384,Pickup,Yes,8,114966909
7385,Sports Car,No,14,156247251
7386,SUV,No,14,737713808
7387,Minivan,No,18,33572322
7388,Minivan,No,12,51967687
7389,SUV,No,1,277209731
7390,Panel Truck,Yes,14,943699502
7391,Panel Truck,Yes,1,564643042
7392,Sports Car,No,9,969343262
7393,Minivan,Yes,1,694602815
7394,SUV,No,17,33481658
7395,Sports Car,No,1,465484113
7396,SUV,No,3,58029490
7397,Minivan,Yes,13,453323088
7398,Pickup,No,16,69378750
7399,Minivan,Yes,11,387525049
7400,Minivan,No,10,637224986
7401,Panel Truck,No,13,895787911
7402,Minivan,Yes,19,409115771
7403,Minivan,No,8,861034681
7404,Pickup,No,8,751343147
7405,Pickup,Yes,6,176621082
7406,Van,No,17,648762916
7407,Minivan,Yes,6,105761550
7408,Pickup,Yes,12,778998251
7409,Pickup,No,9,660187005
7410,Van,No,1,308399089
7411,Pickup,No,8,903938635
7412,Minivan,No,8,93156230
7413,Panel Truck,No,13,923722464
7414,Pickup,Yes,5,57268815
7415,Minivan,No,12,247069987
7416,Pickup,No,5,67922648
7417,SUV,No,20,877699057
7418,SUV,No,17,566567804
7419,Pickup,No,8,276466650
7420,Panel Truck,Yes,13,662174390
7421,Minivan,Yes,21,915558193
7422,Minivan,Yes,12,704076886
7423,Minivan,No,6,881521068
7424,Minivan,Yes,1,241169153
7425,SUV,No,9,335557218
7426,Sports Car,No,1,957242334
7427,Panel Truck,Yes,4,306194395
7428,SUV,No,11,941624863
7429,Pickup,No,6,777891153
7430,Minivan,No,1,539613604
7431,Panel Truck,Yes,11,477485053
7432,Panel Truck,Yes,18,650809708
7433,Panel Truck,Yes,12,949302275
7434,Pickup,Yes,7,68839515
7435,Panel Truck,No,11,43102423
7436,Pickup,Yes,7,522412728
7437,Van,No,9,411355078
7438,Van,No,11,232409462
7439,Panel Truck,No,19,878494502
7440,Pickup,No,10,827520459
7441,Panel Truck,No,18,502501068
7442,Minivan,Yes,1,307718148
7443,Pickup,Yes,1,451843366
7444,Panel Truck,No,7,940927879
7445,Pickup,Yes,14,401251390
7446,Sports Car,No,1,213733981
7447,SUV,No,16,37905119
7448,Panel Truck,Yes,13,312125328
7449,Panel Truck,Yes,5,161028925
7450,Minivan,No,19,20057040
7451,Sports Car,No,6,640252496
7452,Minivan,No,1,168009220
7453,SUV,No,8,111941661
7454,SUV,No,8,117358712
7455,Pickup,Yes,1,629304541
7456,Minivan,Yes,16,521516607
7457,Minivan,No,9,521754788
7458,SUV,No,8,235850783
7459,SUV,No,11,797925473
7460,Panel Truck,Yes,13,7979604
7461,Pickup,Yes,14,30227866
7462,Minivan,No,9,597997984
7463,SUV,No,12,909760044
7464,SUV,No,13,640239709
7465,Minivan,No,18,490906103
7466,Pickup,Yes,6,399724487
7467,Panel Truck,Yes,5,594743793
7468,Pickup,No,8,111242815
7469,Minivan,No,1,30142985
7470,SUV,No,8,297294190
7471,Minivan,No,5,693656622
7472,Panel Truck,Yes,6,193468872
7473,SUV,No,14,278503895
7474,Sports Car,No,5,631221670
7475,SUV,No,1,313924118
7476,Pickup,No,16,135804360
7477,SUV,No,10,566413932
7478,SUV,No,10,335536954
7479,Van,No,8,923570380
7480,Sports Car,No,8,569865972
7481,Sports Car,No,1,566109162
7482,Panel Truck,Yes,15,995880115
7483,SUV,No,10,607277342
7484,SUV,No,7,310941047
7485,SUV,No,1,291545732
7486,SUV,No,8,177541837
7487,Minivan,Yes,1,498954294
7488,Pickup,Yes,5,157774466
7489,Van,No,5,944223013
7490,SUV,No,6,31140853
7491,Minivan,No,6,317313846
7492,Minivan,No,12,471114923
7493,SUV,No,1,384843631
7494,Minivan,No,1,504957302
7495,Panel Truck,No,13,318176670
7496,Pickup,No,8,122198561
7497,Sports Car,No,1,678350409
7498,SUV,No,9,269224882
7499,Van,Yes,14,994581910
7500,Panel Truck,Yes,9,481557745
7501,Van,Yes,13,983539902
7502,SUV,No,11,737325230
7503,Minivan,Yes,1,193323436
7504,Minivan,No,1,351445160
7505,SUV,No,17,972040608
7506,Minivan,No,16,724469812
7507,Panel Truck,No,20,520359712
7508,Sports Car,No,7,71307964
7509,Pickup,Yes,8,423063015
7510,Minivan,Yes,8,729199936
7511,Sports Car,No,3,744442923
7512,SUV,No,5,164145388
7513,Van,No,7,910481549
7514,Panel Truck,No,10,65357926
7515,SUV,No,15,801539934
7516,Van,No,1,380398251
7517,SUV,No,9,935305591
7518,Minivan,No,1,213296307
7519,Pickup,No,8,171678950
7520,SUV,No,9,839790267
7521,Panel Truck,Yes,7,156814886
7522,Minivan,No,20,89979221
7523,Van,Yes,1,552913113
7524,Pickup,Yes,11,293384543
7525,SUV,No,7,872411433
7526,Pickup,No,1,998889616
7527,Sports Car,No,11,539395464
7528,Pickup,Yes,6,612414857
7529,Sports Car,No,8,73289113
7530,Minivan,Yes,8,705687952
7531,Minivan,No,8,115481174
7532,Pickup,Yes,16,936106591
7533,Pickup,No,9,336802223
7534,Sports Car,No,13,751379506
7535,SUV,No,6,176216757
7536,Minivan,Yes,6,99291289
7537,Minivan,Yes,8,446939622
7538,Minivan,No,1,690076315
7539,Sports Car,No,10,978136316
7540,SUV,No,16,906904164
7541,Van,Yes,13,576192594
7542,SUV,No,18,615453526
7543,Minivan,No,7,736097080
7544,Sports Car,Yes,8,377082209
7545,Van,No,1,489119985
7546,Sports Car,Yes,11,540004913
7547,Minivan,Yes,11,15041971
7548,Minivan,No,9,979049045
7549,Minivan,Yes,8,362447925
7550,Pickup,Yes,1,629842838
7551,Minivan,No,1,255409354
7552,Minivan,No,16,354553048
7553,Sports Car,No,1,811953830
7554,SUV,No,1,96474513
7555,Minivan,No,22,263468984
7556,SUV,No,10,544072066
7557,SUV,No,8,624445619
7558,Sports Car,No,8,605606056
7559,Sports Car,No,9,421438674
7560,Sports Car,No,10,994496318
7561,Minivan,Yes,13,790176314
7562,Minivan,No,15,531004351
7563,SUV,No,1,948821053
7564,Minivan,Yes,22,524832150
7565,SUV,No,9,221361180
7566,Minivan,Yes,17,136873910
7567,Minivan,No,10,162660275
7568,Minivan,Yes,1,747977683
7569,SUV,No,8,412723193
7570,SUV,No,5,707127309
7571,SUV,No,13,442073747
7572,Minivan,Yes,7,154024838
7573,Sports Car,No,7,647445638
7574,SUV,No,5,28615872
7575,SUV,No,1,756172754
7576,Pickup,Yes,7,780807718
7577,SUV,No,13,527528077
7578,Pickup,No,5,290017355
7579,Sports Car,No,14,241964666
7580,Pickup,No,5,476981715
7581,Pickup,No,1,937321202
7582,Minivan,Yes,1,624090718
7583,Van,No,15,493430265
7584,SUV,No,7,851138192
7585,Panel Truck,No,1,764563520
7586,SUV,No,15,476279875
7587,Sports Car,No,1,888342226
7588,Minivan,No,12,123502944
7589,SUV,No,13,260647630
7590,SUV,No,1,598177778
7591,SUV,No,16,523486098
7592,Sports Car,No,9,485838099
7593,SUV,Yes,9,903944846
7594,Pickup,No,9,451534517
7595,Pickup,No,8,670103455
7596,Minivan,Yes,18,782141189
7597,Minivan,Yes,9,919201676
7598,Pickup,No,13,768003971
7599,Minivan,Yes,1,355291511
7600,SUV,No,1,391403011
7601,Pickup,Yes,9,537843385
7602,Pickup,No,14,857843370
7603,Panel Truck,No,12,926178399
7604,Minivan,No,12,940687945
7605,Minivan,Yes,8,871488639
7606,SUV,No,7,495494389
7607,Panel Truck,Yes,13,829359985
7608,SUV,No,14,995033150
7609,Minivan,Yes,8,991777560
7610,SUV,No,1,273921420
7611,Van,No,10,822635740
7612,Pickup,Yes,13,827993198
7613,Sports Car,No,7,209441080
7614,Minivan,No,11,754588816
7615,Minivan,No,1,545697951
7616,Pickup,No,16,128891895
7617,Minivan,Yes,6,117878509
7618,Minivan,No,14,953490169
7619,Panel Truck,Yes,1,725222167
7620,Pickup,Yes,14,300338441
7621,Panel Truck,Yes,8,928527045
7622,Minivan,No,1,522544734
7623,Sports Car,No,1,923958777
7624,Sports Car,No,7,305843450
7625,SUV,No,5,718354640
7626,Pickup,Yes,1,994720648
7627,Pickup,No,11,687487558
7628,Pickup,Yes,1,771816629
7629,Panel Truck,Yes,20,667839266
7630,SUV,No,16,694490618
7631,Pickup,Yes,1,44365425
7632,Van,Yes,5,505780351
7633,Minivan,No,17,30587067
7634,Minivan,Yes,11,590217372
7635,SUV,No,18,205891875
7636,Pickup,No,23,446406246
7637,Pickup,Yes,17,540182147
7638,Sports Car,No,8,662808359
7639,Van,No,10,912878931
7640,Minivan,Yes,1,448891263
7641,Sports Car,No,8,79977172
7642,Panel Truck,No,1,670843765
7643,Sports Car,No,1,929235234
7644,Pickup,Yes,12,615749147
7645,Minivan,Yes,1,191204388
7646,Minivan,Yes,1,504176918
7647,SUV,No,1,449577066
7648,Sports Car,No,8,335092415
7649,Pickup,No,13,411968682
7650,SUV,No,14,622421849
7651,Minivan,No,13,197012324
7652,Pickup,No,6,834484611
7653,Van,No,1,35738366
7654,SUV,No,15,302000889
7655,SUV,No,8,81532183
7656,Panel Truck,No,1,404128230
7657,Pickup,No,8,781940280
7658,SUV,No,7,496006247
7659,SUV,No,8,67770126
7660,Minivan,No,1,654478523
7661,Van,Yes,7,325688006
7662,Minivan,No,7,616070351
7663,Minivan,Yes,5,1627973
7664,Minivan,Yes,16,391422600
7665,Van,Yes,5,211026133
7666,Sports Car,No,1,360950532
7667,Minivan,No,11,829032423
7668,SUV,No,7,841757998
7669,SUV,No,12,959837699
7670,Minivan,Yes,16,341587786
7671,Pickup,No,8,894106281
7672,SUV,No,12,18533155
7673,SUV,No,8,777322013
7674,Minivan,Yes,1,22725070
7675,Pickup,Yes,7,297469485
7676,Sports Car,No,10,711294832
7677,Van,No,15,647032091
7678,Panel Truck,No,17,605149586
7679,Van,No,10,554468855
7680,SUV,No,5,188689282
7681,Minivan,Yes,9,235629127
7682,Pickup,No,13,514998223
7683,Van,No,12,329918495
7684,Minivan,No,1,570528500
7685,SUV,No,18,462018236
7686,SUV,No,8,237931519
7687,Pickup,No,21,259085468
7688,SUV,No,7,595629049
7689,Pickup,No,10,77330573
7690,Panel Truck,No,17,591717613
7691,Sports Car,No,8,216624096
7692,Pickup,No,1,90730526
7693,Panel Truck,No,23,693513076
7694,SUV,No,13,8582268
7695,Minivan,Yes,12,853439712
7696,SUV,No,1,250440546
7697,Pickup,Yes,1,108603073
7698,Minivan,No,1,771611051
7699,Minivan,No,8,319835081
7700,Minivan,Yes,8,372873361
7701,Minivan,No,14,317405344
7702,Sports Car,No,7,8764588
7703,Minivan,Yes,22,796247401
7704,Sports Car,No,1,810914497
7705,Van,No,1,128042226
7706,SUV,No,14,67093595
7707,Sports Car,No,7,771950909
7708,Panel Truck,Yes,1,142194056
7709,SUV,No,1,722935033
7710,Sports Car,No,11,264168287
7711,Van,Yes,18,745707863
7712,Minivan,Yes,1,859482663
7713,Minivan,Yes,14,967791813
7714,SUV,No,1,334427380
7715,Van,Yes,20,107271421
7716,Minivan,No,8,436489083
7717,Sports Car,No,1,866080570
7718,Pickup,Yes,9,676996930
7719,SUV,No,14,29592578
7720,Pickup,No,8,687570862
7721,SUV,No,17,782531196
7722,SUV,No,9,351709769
7723,Minivan,No,1,942111568
7724,Pickup,No,9,117381934
7725,Sports Car,No,21,310684865
7726,Pickup,No,8,20854754
7727,SUV,No,14,405215504
7728,Pickup,Yes,1,675699530
7729,SUV,No,7,918387800
7730,Minivan,No,10,896756347
7731,Sports Car,No,9,340532523
7732,SUV,No,1,404869739
7733,Pickup,Yes,1,538987578
7734,SUV,No,12,373958213
7735,Minivan,Yes,11,898060367
7736,SUV,No,11,736941520
7737,Pickup,No,2,478689705
7738,SUV,No,5,97524180
7739,Sports Car,No,8,749031246
7740,Pickup,Yes,11,117704348
7741,Minivan,No,14,34709295
7742,Pickup,No,6,139325477
7743,Minivan,No,6,850801155
7744,Sports Car,No,1,554445650
7745,SUV,No,8,463876700
7746,Sports Car,No,1,897909462
7747,Sports Car,No,21,840900362
7748,Minivan,Yes,15,641066861
7749,Sports Car,No,8,130304786
7750,Minivan,No,13,399750061
7751,SUV,No,4,389399946
7752,Minivan,No,1,62527035
7753,SUV,No,1,529892542
7754,Minivan,No,1,565143029
7755,SUV,No,8,881046761
7756,SUV,No,1,164969952
7757,Minivan,Yes,7,763072887
7758,Van,Yes,10,8563621
7759,Pickup,No,7,642946682
7760,SUV,No,11,425911852
7761,SUV,Yes,20,900387727
7762,SUV,No,8,387990716
7763,SUV,No,1,874814220
7764,Sports Car,No,1,128888751
7765,Pickup,No,11,823178924
7766,Sports Car,No,1,651748745
7767,Minivan,Yes,8,643290981
7768,Sports Car,No,15,59520624
7769,SUV,No,8,195485302
7770,Minivan,No,14,240938337
7771,Panel Truck,Yes,1,120390892
7772,Pickup,No,9,351315908
7773,Panel Truck,Yes,13,576207845
7774,Minivan,Yes,18,967829541
7775,Panel Truck,No,10,731682418
7776,Minivan,Yes,13,911148514
7777,Van,Yes,19,648252980
7778,Pickup,Yes,10,203013907
7779,SUV,No,10,594331532
7780,Minivan,Yes,13,730516617
7781,Minivan,No,9,508835703
7782,SUV,No,8,393663506
